user_id,productid,rating
959,acs263043,5
372,acs027332,4
506,wcl133065,4
888,str237856,3
195,wcl222692,5
267,wsh046750,4
288,acs136295,4
1255,acs153952,3
1218,tvc197666,5
208,hkt239669,5
1572,acs211452,3
1849,acs128001,3
968,wsh139953,3
1594,acs167902,5
542,hkt253694,4
1802,wcl252760,5
1719,tbp097611,4
1599,mcl103822,5
1019,bag234082,4
511,wcl137164,4
553,app181861,5
1931,hkt032323,4
1366,wcl116467,3
1018,tvc005792,4
1411,tvc072204,3
1438,acs194476,5
1876,kfa138357,5
1788,hkt032905,4
1379,acs260765,3
1726,acs180114,4
4,tvc049024,3
502,acs138219,5
1805,mcl192541,3
654,wcl246208,4
521,acs162715,3
322,str216466,5
1101,spf132235,3
623,mcl223507,3
1664,tvc254948,5
1200,wcl016423,4
552,acs257437,4
1105,wcl025044,4
841,hkt105061,4
1624,wsh191980,5
1196,acs145219,4
1986,tvc093856,3
377,acs080777,3
1806,ind015088,3
234,hkt017224,4
340,app012978,5
1293,wcl122188,5
832,tbp030017,5
1779,acs149132,3
50,wcl093865,3
1746,app259852,5
1269,msh189182,5
671,acs220546,5
33,msh261477,4
1939,hkt068578,5
1552,app224955,4
1546,mcl103448,5
1315,wcl266205,4
1145,ind004104,3
975,bth184920,4
746,tvc204012,3
1417,app115923,4
179,spf054235,5
1104,tvc247989,3
870,msc134617,4
397,wcl063541,4
782,cmb031036,4
482,acs139304,4
1156,mcl255319,4
421,hkt165509,5
112,ind092021,4
1910,msh156149,4
1623,tvc184729,3
308,tvc188648,5
978,hkt120603,4
284,wcl099636,5
1037,acs232278,5
967,acs169094,5
136,hkt202888,3
1338,hkt210359,5
415,acs088881,3
1725,bth083162,3
620,mcl141405,4
1607,acs137314,5
799,spf008604,4
1104,app002456,4
1775,wcl038832,3
1690,app154959,5
1488,wcl037438,4
203,acs099106,5
514,acs111908,3
1153,wcl145608,4
1789,wcl191501,3
345,tvc113505,4
653,acs106559,4
1411,acs112138,3
818,mcl122566,5
773,app142751,3
183,app055320,5
174,acs109554,4
1726,tvc236707,4
69,str181353,5
1242,mcl259452,3
1089,acs265972,3
801,ind010877,3
224,spf014260,5
165,tvc114553,4
1854,msh161656,3
1054,tbp005099,3
1523,tvc244443,5
1834,acs101708,5
1611,hkt227221,5
1379,str020092,3
1404,hkt161820,3
548,msh115273,4
480,acs133503,4
535,tvc181310,4
1238,mcl156894,4
373,bth156265,4
1276,acs197262,4
851,msh080096,4
441,acs239593,4
844,app187107,3
64,kfa195355,3
676,mcl055533,3
756,acs030688,4
1974,wcl104841,4
586,bag041044,3
1476,wcl082931,3
347,tvc232304,5
394,ind102518,3
986,msh012594,3
1748,acs260765,5
1890,str116536,4
1353,hkt146746,3
1608,acs045860,4
1183,acs159200,3
1824,tvc199224,4
1974,wcl000956,5
300,bag230036,4
11,wcl081226,5
1802,wcl167527,3
1388,wcl019365,5
1181,hkt184015,5
1907,mcl069145,4
337,acs146474,4
1484,hkt037524,3
1552,acs001613,4
1344,wcl263913,5
860,kfa134944,4
1695,app254704,3
205,ggf254882,4
1132,msh168147,5
1275,mcl192335,4
1960,app170261,5
215,hkt191876,4
1837,ggf210666,3
1909,app232676,4
1967,wcl101190,4
860,msh053657,5
864,str070771,3
538,wcl081092,5
1736,acs049014,4
1767,acs142509,4
1225,tvc083157,4
781,mcl120113,5
460,wcl056840,4
608,msh091644,4
1930,app043105,5
977,acs112420,5
214,kfa115855,3
1889,bth159379,5
1862,acs208285,3
973,acs056572,5
578,str141211,4
1510,hkt003223,5
133,wcl144460,4
1065,app228282,3
416,hkt065398,5
52,wcl228127,4
1353,cmb155938,3
1035,wcl183571,4
1006,bth078437,4
476,spf042558,4
1310,acs244114,4
1943,wcl160938,3
1861,tvc245183,3
1670,kfa214779,3
610,msh238514,3
1656,wcl203078,5
1748,tvc207922,5
1275,acs031176,3
445,str088277,5
1757,wsh215318,5
225,bth134772,5
255,wcl160782,4
1101,kfa134944,5
1073,msh073832,5
1460,acs082731,3
1374,tbp167279,3
1535,msh120995,5
1537,wcl157185,3
1756,wcl045195,3
1972,bag101073,5
1576,acs140997,4
711,str234902,4
1837,acs217597,4
460,kfa053999,3
207,wcl046417,3
384,wcl236862,4
213,wcl035764,3
117,tvc120496,3
901,acs243269,5
841,acs091025,5
714,msh236217,4
486,hkt087771,4
339,str036423,4
1544,tvc072414,3
776,tvc203122,5
43,acs171705,3
445,tvc009930,3
45,wsh150445,4
966,kfa021230,3
1245,wcl223840,4
726,acs017665,4
1167,tvc252873,4
628,acs115055,3
392,mcl130403,3
1585,wcl203682,5
407,wcl039133,5
4,acs071795,3
982,mcl113326,4
1688,tvc055669,3
610,acs181236,4
1149,wcl232505,3
222,tvc096933,3
1264,kfa112401,3
1436,wcl178893,4
416,tvc113958,5
815,tvc252989,5
1775,app121927,5
251,app236216,5
1372,tvc250474,4
1874,acs018009,5
886,acs102205,3
1385,tvc114282,4
1468,app056499,3
1475,wcl021333,3
1341,mcl061568,4
986,tvc042742,5
32,str109919,4
120,hkt132360,3
1140,wcl191165,4
1593,tvc048350,4
1652,wcl024529,3
1327,ind099530,4
120,wcl029072,4
1779,wcl115891,3
1767,hkt243588,4
383,ind264317,5
1941,tvc125073,5
1035,wcl253690,5
203,mcl092397,4
77,app109798,5
655,bag107589,5
1783,str142874,5
1775,wsh094605,4
1030,wcl171682,4
266,msh108960,5
1385,kfa006525,4
1472,acs230572,3
425,acs230196,4
923,mcl253836,5
1428,mcl146472,3
646,mcl203378,5
1663,tvc067999,5
1735,tvc193122,4
772,hkt169279,3
1253,cmb161585,5
759,str104288,4
978,cmb219306,3
837,wcl177469,4
1061,ggf125652,3
1634,app027385,5
4,app108858,4
100,ind069097,5
25,tvc129391,4
8,wcl114258,3
1293,bth003222,3
1666,tvc062152,5
1379,acs131829,3
1851,app031333,4
85,wcl213785,4
1713,msc139268,3
468,tvc169761,5
1757,tvc033973,3
481,acs003264,4
392,acs210817,4
998,bth243465,4
1851,acs232459,5
553,acs199443,4
1934,acs120064,5
119,msh112269,5
1893,wcl120843,4
466,cmb178435,4
542,hkt217094,5
1478,str143505,4
1564,acs069204,3
1987,ggf124588,4
1512,wcl172334,4
213,wcl121423,4
1346,tvc168848,5
147,str025669,5
644,acs035622,4
1282,hkt170846,4
1958,msh197004,4
1817,wcl239685,4
1585,mcl212868,4
778,wcl136507,5
1321,wcl097775,3
84,mcl186251,3
265,mcl253687,3
596,wcl199009,3
1052,bth016744,4
1734,wcl095005,5
1856,hkt008307,4
590,acs056902,4
1228,tvc192960,5
689,acs187375,4
306,wcl173208,4
48,mcl078909,5
225,wcl208200,5
799,acs188963,5
659,str126080,5
1784,acs106559,4
33,acs080922,3
1039,tvc091786,4
1626,msh256967,3
1328,msh089642,5
859,tvc107502,3
1933,tvc004664,4
1852,tvc264628,5
965,acs154188,3
1869,msh225143,5
1493,wcl236490,5
450,acs174011,3
1693,msh043260,3
1823,hkt229450,5
797,wcl127696,5
1489,ind042539,5
1365,msc036284,4
720,msh019605,5
1182,acs184113,3
689,wcl054203,3
1644,tbp194015,5
668,acs069887,4
1307,acs007383,3
349,msh189246,4
1502,hkt181039,4
146,tvc123381,4
814,mcl154278,4
1882,wcl166600,3
1155,mcl241684,3
1428,mcl196324,4
1326,wcl222246,4
1895,wcl265022,4
996,app073736,5
1866,str020845,4
820,acs049980,4
503,mcl053595,4
1385,wcl121882,5
1187,acs061259,3
750,mcl136391,3
595,mcl115183,5
620,str092165,4
823,wcl124201,4
363,wcl134819,5
1638,mcl087860,3
252,acs137648,3
190,app098364,4
715,acs239593,5
1772,acs202160,3
628,msh242179,3
194,tvc140757,5
781,tvc091537,3
675,acs229486,5
1540,hkt122381,5
1902,acs142656,3
1894,wcl217077,3
1742,tvc131353,3
877,acs200768,5
1608,acs068943,3
700,acs205807,5
1879,wcl221683,3
1744,app138500,5
1567,str229819,3
142,tbp189185,4
174,acs023469,5
456,tvc227700,3
1051,hkt119657,3
1766,acs120276,3
91,acs244911,3
1750,wcl033231,5
907,acs104656,4
1403,tvc125231,4
1830,mcl221918,3
443,wcl235965,3
57,wcl179566,3
1150,mcl246021,3
1464,mcl115368,3
94,mcl141508,4
448,wcl137839,3
1153,acs059491,4
1338,wcl142155,4
1293,acs195350,5
351,tvc025825,4
1983,wcl212918,3
601,mcl112993,4
1536,wcl229953,3
970,acs195249,3
1277,wcl165611,3
393,tvc257656,4
1411,msh129168,3
1479,wcl096568,4
704,wcl247545,3
1147,spf152363,3
684,tvc060995,5
149,msh002786,3
830,tvc194934,5
1810,acs199140,5
513,wcl194000,3
1691,cmb182833,5
270,mcl098443,5
1616,wcl032615,3
661,acs000110,5
1369,acs243517,3
682,mcl104311,5
880,acs008860,3
528,wcl046116,5
1706,bth109707,5
136,wcl131253,4
1597,str015216,4
138,app034962,3
883,msh010913,4
1823,ggf122443,5
1798,tvc144420,3
314,wcl178942,3
910,tbp191119,5
1531,tbp177192,3
1363,wcl148171,4
964,app071292,3
1136,tvc222910,5
899,tvc099051,3
225,hkt077037,3
1570,tvc079802,5
136,acs094305,5
1853,acs044677,5
141,wcl011547,3
1658,mcl061367,3
443,msh257269,4
413,bth059369,3
1052,acs221736,4
7,tvc023645,4
429,hkt073165,4
198,tvc124367,4
532,msh043701,5
37,msh109113,5
606,acs105197,3
1541,mcl256906,3
418,acs187942,4
1802,app136508,5
711,tvc171692,4
535,wcl130055,5
163,str208233,3
213,acs246247,3
1381,msh103737,3
1886,hkt168027,3
853,acs162846,4
776,acs113947,3
1897,acs121624,5
890,wcl165651,3
12,bag131827,4
1658,cmb066467,4
206,app172922,4
212,msh226590,4
307,spf039697,4
1820,acs200038,5
1668,wcl069245,5
1784,acs159429,5
1405,tvc154680,4
830,mcl263392,4
629,wcl165709,5
516,acs133007,4
1728,msh101971,5
1482,wcl109944,4
140,tvc134773,3
741,msh125002,3
1020,wcl005112,5
232,acs001870,5
573,kfa128420,4
504,tvc143968,3
154,wcl159069,5
1444,wcl105363,5
1129,acs160624,3
1655,mcl065591,3
501,tvc064288,3
331,wcl038807,3
1784,tvc243585,4
1792,ggf123906,3
1554,wcl161679,3
1424,acs018432,3
1392,acs003566,5
558,msh125622,5
864,acs114861,4
1301,tvc179084,5
335,app178050,4
194,acs237952,3
591,msh172599,3
1789,acs118221,4
1434,tvc013956,4
1208,tvc257786,4
1161,mcl028385,4
1633,str162406,4
1910,acs020745,3
712,str158358,4
506,acs127781,3
1516,mcl051506,5
1565,app238112,3
1623,bth103334,3
1502,msh120516,4
372,tvc037888,3
1381,wcl130320,3
1514,wcl048401,4
211,acs114921,5
395,wcl183477,3
227,acs081506,4
1607,app146748,3
980,wcl236573,3
258,spf048488,4
1516,app151743,5
1133,spf040438,5
158,str031718,4
1165,wcl124201,5
1394,app189382,4
806,wcl250286,3
576,wcl203586,3
1651,str013906,3
331,msh049321,3
990,tvc152350,3
1010,str204694,4
486,hkt191937,5
509,msh177211,5
1209,mcl233485,3
1475,wcl162411,4
1839,app015471,4
955,msh042243,4
1047,tvc067548,5
1162,msh063455,5
1078,msh112969,5
1830,pet120883,3
1751,wcl204520,5
1129,acs052918,3
291,acs202592,5
1633,acs107685,4
1660,msh174057,4
1813,tvc230548,5
1969,msh079138,5
1223,mcl071419,5
867,acs217072,4
6,msh043869,5
1124,wcl147706,3
631,hkt220056,3
851,acs084048,5
506,tvc072736,4
224,str032470,5
334,ggf238996,4
775,acs261894,5
978,wcl231417,4
830,wcl059894,5
973,app110606,4
1931,str078363,5
1042,spf110012,3
148,wcl180954,4
1369,wcl019898,4
1535,app215988,5
621,acs178737,3
1451,mcl263330,5
1300,tvc144704,4
14,msh097879,5
41,mcl136810,3
1439,acs198842,4
493,wcl206579,4
738,kfa026624,5
363,acs123454,3
800,acs265471,4
388,acs209219,5
1324,bth060859,5
127,wcl118254,5
1527,tvc204222,4
58,acs125560,4
619,cmb243592,5
579,wcl202741,5
1274,tvc096338,3
1839,mcl186103,3
681,mcl131273,5
292,mcl017343,5
1815,str059072,3
1359,wcl044849,3
15,wcl136906,3
1697,app157973,4
408,msh227140,5
1701,msh099861,5
1532,acs148032,4
1458,tvc032028,4
1187,wcl051068,4
706,msh117168,4
515,wcl072825,4
205,tvc172878,4
256,wcl199472,4
809,wcl134484,5
657,str015726,5
1721,wcl190986,5
714,app162989,4
1504,mcl136309,3
1498,spf069278,3
78,tvc193660,5
1556,msh260881,4
1880,msh121815,5
126,acs102793,3
1753,acs132218,3
1429,cmb100582,5
1254,str228501,4
1299,acs112223,5
355,str031863,5
967,msh014115,4
1499,pet155619,4
1623,wcl264955,5
10,str233244,4
1845,wcl181268,5
1096,kfa192628,3
1280,wcl218910,5
1162,spf080161,5
338,hkt259448,4
1106,str204375,5
460,acs042431,5
232,msh033821,4
253,msh084076,3
346,acs224251,4
132,wcl109379,4
1055,str019052,3
1033,hkt210566,4
1920,spf112278,5
306,wcl019475,5
187,app202248,4
641,wcl157211,3
301,msh206854,3
275,mcl172487,4
1439,wcl009160,3
670,acs216675,3
119,tvc020167,3
1244,acs171557,4
1996,msc074837,5
21,str046950,3
443,app128127,4
873,msh091224,4
1746,acs013399,3
25,str042898,5
1551,tvc073662,3
280,wcl147828,5
383,tvc226720,4
782,msh156974,4
1974,tbp194466,4
356,acs173696,5
1600,wcl224852,4
655,msh005957,3
967,wcl036990,4
711,msh243045,3
34,wcl027062,5
538,cmb225088,4
440,tvc123973,3
1030,tvc046066,3
1627,acs217560,4
1915,tvc253391,5
292,acs231564,4
1560,msh030320,5
1707,wcl254909,3
1386,hkt137210,5
1495,acs089803,4
789,str124121,5
182,acs175093,3
1229,str164464,4
778,msh184804,5
793,tvc091113,5
1342,msh234847,5
1333,tvc244892,4
1693,bag059883,5
1677,wcl245418,3
488,hkt160211,4
1157,wcl160521,5
945,wcl053543,4
481,wcl080897,3
1252,acs115390,3
1280,msh248552,4
1389,tvc113063,5
530,str045353,3
1422,wcl063736,5
352,acs084386,3
851,bth141540,3
491,acs251332,3
1486,tbp250237,3
1872,mcl063727,3
1779,bag001619,5
543,msh224652,5
1454,tvc185764,3
50,spf029195,4
242,str207819,4
1732,acs197108,4
1458,kfa224672,4
1105,msh166289,5
737,str125331,3
927,bag116751,4
1019,tvc025350,4
918,acs056379,3
372,tvc006666,3
1107,app225850,4
1005,msh184221,5
1850,tbp170466,4
1172,mcl118139,3
617,str076262,3
1531,wcl046773,5
370,tvc160256,5
1459,acs231550,3
335,wcl167057,5
1715,msh211261,3
679,app117269,4
1234,wcl192705,4
1641,wcl048324,5
1258,str031269,4
1444,bth012924,4
950,hkt192964,5
674,msh249392,5
1126,tvc170404,4
426,acs237322,3
1295,acs238559,5
1617,str243180,4
795,wcl263443,5
1982,str259500,4
1584,acs249542,3
1418,hkt258436,3
1876,str253880,5
1879,acs076858,4
1315,spf262934,3
1780,acs209607,5
1493,wcl229753,3
985,app225711,5
745,acs198569,4
1303,wcl250675,3
1309,msh003234,5
872,bth079261,4
1200,wcl114484,5
1477,bag095956,4
870,app181291,3
36,mcl154402,4
277,hkt191166,3
638,app212685,3
835,spf215881,5
159,app181258,5
1731,app180851,4
1820,spf221431,4
1255,acs172702,3
431,wcl140213,4
1867,tvc021350,3
1315,wcl231447,4
1145,app170705,3
385,wsh056749,5
795,mcl220887,5
1186,mcl199438,5
694,hkt051590,3
611,str199932,3
858,tbp102313,5
1657,acs266040,4
1430,ind206895,5
1224,acs097382,3
1440,hkt104504,3
179,msh224829,4
692,tvc238926,4
1635,wcl209795,5
609,acs193857,4
659,acs109033,4
379,bth100468,5
476,acs116781,3
1540,wcl259328,3
872,str163399,3
1540,tvc025825,3
992,app157141,4
1037,str158267,4
441,app226441,5
88,app012859,3
203,tvc095172,3
1550,wcl053179,5
1405,tvc150023,3
287,str224878,3
1220,msh086817,4
345,wcl019222,4
733,spf132001,4
518,tbp016508,5
12,msh223986,3
639,tvc201391,5
1839,acs103408,5
188,wcl093347,5
1959,tvc008182,5
1800,acs136370,4
786,wcl144466,5
305,tbp035889,5
1047,acs092504,4
1753,str227627,4
1461,msh040416,5
449,app084553,5
1901,acs190090,4
252,cmb062860,4
1190,acs119377,4
1811,app140963,5
225,msh030239,5
554,acs062505,4
473,wcl233881,3
1648,acs051977,4
1436,hkt149325,4
1844,acs093697,5
735,mcl089601,4
847,str032703,5
779,acs018934,3
1059,mcl187983,3
1569,msh013962,3
296,app239771,5
1583,wcl092411,4
907,app187091,4
145,spf145643,4
1508,cmb259275,4
1736,acs160200,5
1768,wcl060743,5
1081,acs142133,3
982,wcl217680,5
27,wcl173255,5
315,str024966,3
778,msh046046,4
503,wcl057751,3
1611,tvc190019,3
1619,acs191548,5
1826,acs136725,3
1499,bth037649,3
1957,acs018389,4
771,mcl065617,3
1739,wcl014448,3
1805,mcl225764,5
259,wsh248890,5
772,wcl043187,3
888,bth069296,4
1143,hkt036144,3
1392,wcl189539,5
778,tvc225789,4
465,ind061298,4
882,tvc135877,3
1859,acs042023,3
717,mcl039850,3
20,app118041,5
1443,str006192,4
1659,bag180591,4
780,hkt154090,5
999,tvc203864,3
1399,acs123680,5
421,hkt090161,4
689,acs012575,3
1215,str246936,3
1179,msh264592,4
1391,cmb102943,4
262,msh059039,5
943,str252379,3
743,wcl137075,5
1517,tvc173237,4
1321,acs256766,3
626,acs248871,4
718,wcl084774,3
141,msh265804,3
118,tvc038286,3
790,app096307,3
1489,acs231876,4
346,acs154355,3
1645,app042672,5
1945,tvc141805,5
986,tvc062160,4
714,acs090033,4
1253,bth245516,5
6,wcl123705,5
1090,mcl100187,3
192,acs174475,3
1642,wcl167369,4
1516,str015658,5
676,acs239436,5
1785,tvc084955,5
1159,str261992,5
174,app004246,3
1720,acs087032,4
1727,wcl215539,4
495,mcl200760,3
265,acs087404,5
1628,msh202191,4
1817,tvc230854,4
833,acs024534,5
1997,acs072066,3
895,acs097907,3
449,msh125997,4
1598,acs114358,4
397,tbp071317,5
1005,acs212546,3
905,mcl065986,3
552,kfa149217,3
1627,str186390,4
784,app090309,3
572,bag225599,5
1026,mcl001603,4
353,acs033545,5
1000,tvc206817,5
886,acs208783,4
940,mcl174622,4
956,acs201372,3
290,msh257560,3
1943,mcl124491,5
351,hkt215954,3
796,acs159831,5
1299,wcl053281,3
1310,acs044819,3
1782,mcl035158,5
1659,acs252809,4
24,bth241815,5
865,acs056277,4
208,app202053,3
725,bth139445,5
177,mcl147034,4
1328,wcl233588,3
1686,acs120447,4
181,app024388,4
1234,tvc011788,3
435,wcl032270,5
1567,wcl192603,5
1484,wcl089531,5
582,bth132710,3
830,tbp143602,5
1392,wcl194709,5
1165,tvc186849,5
1124,acs036275,3
791,str054012,4
987,wcl240594,3
1754,hkt053088,5
1249,wcl178800,3
1214,hkt162390,4
964,mcl051226,3
1367,msh125404,5
489,wcl209699,3
1191,tvc083595,5
1686,tvc038278,4
470,acs178147,4
282,str021612,3
1028,tvc258115,3
735,app194039,4
1101,hkt255002,5
1828,acs215703,4
522,wcl087886,3
224,msh030239,4
613,wcl238735,5
1865,tvc051253,5
1101,msh223998,5
839,msh179698,5
322,tvc043268,4
1847,acs172541,4
114,acs263262,4
1508,ind105786,3
608,bth265840,5
1058,tvc177373,5
1889,msh174561,5
1043,acs149618,3
1299,kfa255644,4
1119,bth084371,5
1160,mcl190107,3
91,app016647,3
422,app072742,5
105,acs089199,3
651,ggf134872,5
1327,acs022458,3
1046,tvc131660,5
1862,mcl036061,5
1803,tvc105869,5
1000,acs061880,4
752,tvc228623,4
420,str020845,5
1118,wcl172886,3
894,msh187845,4
742,str232349,4
1938,hkt190106,3
566,wcl007252,4
92,acs061122,5
1567,mcl113563,5
1032,mcl008468,4
1189,wcl145448,3
1219,wcl167976,4
282,mcl008190,5
1777,app034390,5
1469,acs079137,3
1003,wcl130854,4
1992,acs245512,5
314,str157966,4
526,acs199718,4
644,acs198517,5
488,wcl160371,4
1216,mcl186103,4
1683,app085433,5
1440,wcl158063,3
1807,msh112415,5
1770,wcl071056,5
1822,wcl088161,5
933,mcl206705,4
1598,wcl227680,4
162,msh238324,4
185,tvc179398,3
70,tvc254751,5
1308,wcl008272,4
1326,wcl033955,3
1327,mcl097049,5
1564,mcl041738,3
1261,tvc068720,4
582,acs171806,3
1854,tvc150265,4
918,app138069,4
859,acs098641,3
1100,hkt151996,4
1696,acs261419,3
1657,bth145356,4
1749,wcl160006,4
1641,tvc161651,3
197,str133307,4
1610,cmb074126,3
879,tvc001673,5
227,mcl183052,3
1702,tvc146612,5
1288,acs108090,3
1606,kfa015468,3
1999,acs046847,5
1360,str011708,3
735,wcl041555,4
1910,tvc123811,3
878,app056076,5
238,mcl057728,5
1019,tvc251413,3
1662,acs181260,4
1815,cmb038405,4
70,tvc166355,4
1646,tvc009059,5
1266,str035867,5
1360,msh039255,3
1298,acs143823,5
832,str057531,4
423,msh002507,5
1421,acs265740,5
903,hkt059801,4
1817,acs201218,3
987,wcl195147,5
1755,wcl132824,4
1643,tvc120511,4
147,tvc238062,4
1209,mcl025962,5
1400,wcl142531,3
10,acs234452,5
222,mcl202393,5
1075,mcl088955,3
1887,tvc230065,3
175,acs067234,4
464,app199573,4
1302,acs169949,4
492,wcl108758,4
380,tvc011881,4
15,msh067573,5
938,mcl082145,4
1369,acs025644,5
1337,tvc029262,5
1935,msh126911,4
240,acs257061,5
1740,app258147,4
714,tvc214979,5
594,app074687,4
400,spf192356,4
1067,wcl231521,3
188,tbp016508,4
267,msh204117,4
1304,acs240137,3
5,msh039078,4
1191,mcl083760,4
478,mcl099740,3
1923,mcl117602,5
928,mcl198089,5
1471,pet105506,5
1421,wcl118037,4
1962,tvc193105,3
1448,acs145177,3
1718,acs041045,5
1948,tvc085203,3
1158,acs030103,3
1388,mcl055996,4
1533,ind127177,5
786,msh038581,5
1966,acs217969,3
1536,tvc081468,3
524,wcl048215,4
2,wcl233853,5
1668,app178881,3
1301,mcl135478,3
327,msh046374,5
1357,msh173671,4
191,app142215,4
1423,app095157,3
1259,wcl256774,5
1658,wcl056337,3
823,str250225,5
1023,wcl183144,5
1352,ggf134215,3
1296,tbp062267,3
583,acs227647,3
1740,bth026315,5
704,acs263942,5
1788,wcl055729,5
913,msh204778,3
673,acs032466,4
415,ggf222283,5
1242,kfa002905,5
1916,bth219566,5
3,str039392,5
1266,tvc090447,4
1811,tvc155987,4
1575,msh143586,5
877,ggf161701,4
371,wcl161265,5
1098,msh251643,3
1183,wcl107133,5
97,tvc000761,3
1002,wcl034568,3
1077,wcl106545,4
1527,wcl015353,5
1425,app228611,5
577,hkt175230,3
373,msh015187,4
1725,mcl262709,3
519,pet095084,5
1877,tvc165403,3
59,wcl113600,4
1310,mcl118141,3
143,tvc198184,5
1953,wcl143988,5
865,wcl197949,3
1780,msh042562,5
350,hkt141049,5
1412,tbp039201,3
101,acs217040,4
1932,app196163,3
1724,str127381,3
926,acs113947,5
627,str133546,4
114,acs129626,5
160,wcl069650,5
1820,acs070525,4
1360,wcl049624,5
42,acs139767,4
798,wcl074703,4
1586,msh148975,3
1673,tvc032937,3
563,wcl109259,5
638,msh262665,4
1819,acs117824,4
528,bth190333,4
795,acs086652,5
988,wcl253218,5
751,wcl128923,3
417,wcl142730,4
762,wcl062328,4
697,acs036651,4
841,wsh174476,4
1297,mcl105500,5
1606,hkt184164,4
1575,hkt250932,4
271,acs036622,4
196,tvc190463,5
141,bag092356,3
1719,acs079970,3
111,wcl034500,3
1589,str201863,5
177,str187480,5
764,msh257741,5
1804,wcl165779,4
933,mcl258347,4
937,acs216045,4
844,tvc103546,5
535,msh009784,4
946,msh232134,5
938,spf252264,4
1981,mcl052245,5
1304,msh098871,5
1200,tvc228330,3
22,ind011584,5
879,acs161950,3
808,ind011584,4
183,bag142087,5
508,acs167978,5
1757,acs181674,4
516,acs153623,3
1556,wcl265876,5
1936,wcl004145,3
1839,msh254060,4
905,wcl076302,3
1359,hkt177029,4
1100,acs145241,4
1180,acs102369,5
191,hkt179782,4
221,tvc222598,4
11,app075622,3
1160,acs118456,3
96,acs043458,4
1956,mcl208798,3
1831,acs113916,5
1271,app115060,4
1918,msh014216,5
788,bth106474,3
396,acs169200,4
1779,acs036909,3
398,str184380,4
511,acs045846,3
1462,wcl020960,5
1346,tvc087014,5
867,app097206,3
1798,hkt058515,4
491,wcl011869,4
660,app058607,5
1869,hkt193821,5
1762,wcl151353,3
840,str127476,3
1996,wcl043509,5
1898,mcl007267,3
1418,msh200248,3
298,msh186201,3
820,acs179054,5
121,acs222033,4
126,ind102902,4
1301,hkt202868,5
1165,app144245,4
1414,acs098739,4
310,hkt122504,3
1381,wcl197925,4
690,app042672,4
1475,acs223184,4
96,msh125404,5
45,str129669,5
1929,ind165812,5
1225,acs203114,4
1402,tvc005549,5
1954,app031741,3
1924,kfa229554,3
1798,str006192,5
207,msh180328,4
4,acs264823,4
989,spf201800,5
218,wcl057639,4
768,mcl114082,5
1784,acs120318,5
1469,wcl116637,5
464,acs213759,5
1733,wcl097406,4
1740,mcl265366,3
1453,acs177773,3
1739,msh173665,5
1071,msh147617,4
983,kfa246488,5
1640,mcl061392,4
1834,bag238571,3
1573,acs130216,4
1232,spf134659,4
339,tvc186217,4
679,wcl159907,4
147,wcl167340,5
1940,cmb125899,4
661,str015141,5
534,mcl175684,5
1173,hkt136774,5
1759,acs265280,3
362,bag227719,5
851,wcl102867,4
193,mcl156170,5
1881,wcl261454,3
1739,wcl205633,3
628,tvc202707,4
717,wcl206997,5
183,acs230853,4
1270,wcl154398,5
1342,wcl156515,5
575,bag125833,3
612,acs180150,3
1014,wcl261737,4
1425,acs184463,3
1733,hkt165965,4
326,mcl078017,5
1582,acs110820,5
1461,tvc014396,4
1671,acs148896,4
1354,hkt003464,3
1806,app165885,4
1382,tvc064852,4
1571,wsh189142,5
925,wcl226738,3
1613,tvc094252,5
1820,spf020838,4
307,app064175,5
868,tvc219465,5
491,wcl250934,4
894,tvc263100,3
1413,wcl090550,4
599,acs184303,5
481,wcl242053,4
1032,ggf209616,4
1593,hkt248470,5
646,app031333,3
1985,wcl222693,4
5,mcl051191,4
511,cmb242433,3
826,acs022545,3
1080,tvc029936,5
1294,acs111968,3
1818,mcl154179,4
1565,spf013748,4
1461,wcl098452,5
561,bag238571,3
271,wcl057593,5
772,hkt060225,4
403,acs056363,3
1190,app258550,4
1393,wcl057448,5
19,acs232391,5
901,wcl010121,3
749,cmb029078,3
1723,wcl155354,4
478,hkt198524,5
617,wcl176792,3
1511,msh011336,5
921,tvc115458,5
41,wcl002915,4
520,tvc091558,4
357,tvc226720,4
236,mcl218858,5
1503,wcl161424,4
1849,app009411,4
1093,tvc202103,3
243,wcl232225,5
1542,str258474,5
1570,wcl209500,5
1624,msh136912,4
1167,msh039477,5
766,tvc040375,5
1430,mcl158861,4
1681,tvc037281,5
1670,mcl195644,4
1801,bth178774,4
319,tvc028408,3
858,kfa056252,3
1130,wcl111728,3
779,tvc146688,4
324,mcl193177,5
320,acs110389,5
297,acs142566,5
435,str213591,3
1972,bth026315,3
119,kfa133990,5
1861,spf105192,4
1930,hkt016890,4
1352,acs178147,4
1118,tvc083362,4
709,wcl188980,4
1549,acs103199,5
560,acs220560,4
552,wcl182282,5
758,wcl156014,3
520,acs070919,5
844,app161624,4
1653,wcl048883,5
1131,acs082496,5
815,acs241247,3
1386,tvc163750,4
601,msh250818,5
305,wcl008151,4
819,acs088187,3
1846,wcl069010,4
426,spf002090,5
1399,app050050,5
1972,wcl148250,3
998,tvc036533,5
1232,bag211550,4
301,mcl190466,3
1146,tvc142974,4
1615,hkt251662,3
1268,tvc237484,5
847,mcl129135,4
783,tvc242846,3
1701,app178133,4
1877,wcl159497,4
887,str193595,4
1933,acs204985,4
165,wcl099202,4
